model_type,policy,oracle_non_deployable,repetition,query_budget,total,positive,negative,auroc,macro_f1,accuracy,sensitivity,specificity,brier,ece,tp,tn,fp,fn,threshold,query_precision,mean_errors_corrected,mean_concepts_queried,diagnosis_change_rate,diagnosis_improvement_rate,diagnosis_harm_rate,queries,errors_corrected,originally_wrong,originally_right,diagnoses_improved,diagnoses_harmed
hard,random_error_oracle,1,78,6,658,198,460,0.9032938076416337,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196051084685608,0.08941601804018354,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,78,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,79,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,79,1,658,198,460,0.8691809398331137,0.7765957446808511,0.817629179331307,0.6464646464646465,0.8913043478260869,0.12977841321038303,0.061344698315006684,128,410,50,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.09878419452887538,0.2932330827067669,0.049523809523809526,468,468,133,525,39,26
hard,random_error_oracle,1,79,2,658,198,460,0.8948012736056215,0.7823949185941954,0.8161094224924013,0.702020202020202,0.8652173913043478,0.12272521293581712,0.06621802951172716,139,398,62,59,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1519756838905775,0.42105263157894735,0.0838095238095238,753,753,133,525,56,44
hard,random_error_oracle,1,79,3,658,198,460,0.9046662274923144,0.7821239360778183,0.8145896656534954,0.7121212121212122,0.8586956521739131,0.11879592455256968,0.08702526470507309,141,395,65,57,0.5,1.0,1.3632218844984803,1.3632218844984803,0.196048632218845,0.5263157894736842,0.11238095238095239,897,897,133,525,70,59
hard,random_error_oracle,1,79,4,658,198,460,0.9064888010540184,0.7950640089354756,0.8237082066869301,0.7474747474747475,0.8565217391304348,0.11791546111256569,0.08278031369798676,148,394,66,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5864661654135338,0.11619047619047619,950,950,133,525,78,61
hard,random_error_oracle,1,79,5,658,198,460,0.9053085199824329,0.7935694577397376,0.8221884498480243,0.7474747474747475,0.8543478260869565,0.11846713146411587,0.09093321454142199,148,393,67,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2127659574468085,0.5864661654135338,0.1180952380952381,963,963,133,525,78,62
hard,random_error_oracle,1,79,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,79,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,80,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,80,1,658,198,460,0.8717610891523935,0.775092301477671,0.8161094224924013,0.6464646464646465,0.8891304347826087,0.12804792005354687,0.05704621586424441,128,409,51,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.1094224924012158,0.3157894736842105,0.05714285714285714,468,468,133,525,42,30
hard,random_error_oracle,1,80,2,658,198,460,0.8892127799736494,0.7716045839790315,0.8069908814589666,0.6868686868686869,0.8586956521739131,0.12554795721487716,0.060058425777209774,136,395,65,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16109422492401215,0.42105263157894735,0.09523809523809523,753,753,133,525,56,50
hard,random_error_oracle,1,80,3,658,198,460,0.8981554677206851,0.7762049753822233,0.8085106382978723,0.7121212121212122,0.85,0.12246518410645385,0.08212062553186768,141,391,69,57,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19908814589665655,0.518796992481203,0.1180952380952381,897,897,133,525,69,62
hard,random_error_oracle,1,80,4,658,198,460,0.9023276240667545,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.12031019042103148,0.08218595082755129,148,392,68,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21428571428571427,0.5864661654135338,0.12,950,950,133,525,78,63
hard,random_error_oracle,1,80,5,658,198,460,0.9034036012296881,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11972011524709592,0.08894998318509452,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,80,6,658,198,460,0.9028162055335966,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11991755871682708,0.08693657277883937,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,80,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,81,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,81,1,658,198,460,0.8763504611330699,0.7773860731963189,0.8191489361702128,0.6414141414141414,0.8956521739130435,0.12688209619791796,0.048567525231236065,127,412,48,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.0972644376899696,0.2932330827067669,0.047619047619047616,468,468,133,525,39,25
hard,random_error_oracle,1,81,2,658,198,460,0.8881642512077295,0.7739111312689839,0.8100303951367781,0.6818181818181818,0.8652173913043478,0.12570855685855567,0.06651299986980899,135,398,62,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.15501519756838905,0.41353383458646614,0.08952380952380952,753,753,133,525,55,47
hard,random_error_oracle,1,81,3,658,198,460,0.8994729907773386,0.7785521973249956,0.8115501519756839,0.7070707070707071,0.8565217391304348,0.1209970955833033,0.08289771135270521,140,394,66,58,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1899696048632219,0.5037593984962406,0.11047619047619048,897,897,133,525,67,58
hard,random_error_oracle,1,81,4,658,198,460,0.9040458937198067,0.7909761481720777,0.8206686930091185,0.7373737373737373,0.8565217391304348,0.11912954164217258,0.08257403127705684,146,394,66,52,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5789473684210527,0.1180952380952381,950,950,133,525,77,62
hard,random_error_oracle,1,81,5,658,198,460,0.9037549407114623,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11948227739740314,0.08557646869668412,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,81,6,658,198,460,0.9032938076416337,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196051084685608,0.08941601804018354,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,81,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,82,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,82,1,658,198,460,0.8684727711901624,0.772157404784185,0.8161094224924013,0.6262626262626263,0.8978260869565218,0.12887404174997702,0.0587858950981204,124,413,47,74,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11854103343465046,0.3383458646616541,0.06285714285714286,468,468,133,525,45,33
hard,random_error_oracle,1,82,2,658,198,460,0.8905083443126921,0.7686603164220596,0.8039513677811551,0.6868686868686869,0.8543478260869565,0.125495985193836,0.07020562206227728,136,393,67,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16717325227963525,0.42857142857142855,0.10095238095238095,753,753,133,525,57,53
hard,random_error_oracle,1,82,3,658,198,460,0.8992314448836187,0.7711847273178187,0.8039513677811551,0.7070707070707071,0.8456521739130435,0.12177801886750349,0.09522055422910058,140,389,71,58,0.5,1.0,1.3632218844984803,1.3632218844984803,0.20364741641337386,0.518796992481203,0.12380952380952381,897,897,133,525,69,65
hard,random_error_oracle,1,82,4,658,198,460,0.9033102766798419,0.7894852871987204,0.8191489361702128,0.7373737373737373,0.8543478260869565,0.11949456823359626,0.08296410373350234,146,393,67,52,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2127659574468085,0.5789473684210527,0.12,950,950,133,525,77,63
hard,random_error_oracle,1,82,5,658,198,460,0.9037055335968378,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11950238918668048,0.08803140110528195,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,82,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,82,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,83,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,83,1,658,198,460,0.8656071585419413,0.7765957446808511,0.817629179331307,0.6464646464646465,0.8913043478260869,0.13013729139971894,0.050757772910982546,128,410,50,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.09270516717325228,0.2781954887218045,0.045714285714285714,468,468,133,525,37,24
hard,random_error_oracle,1,83,2,658,198,460,0.8875109793588054,0.7724308300395257,0.8085106382978723,0.6818181818181818,0.8630434782608696,0.12559178699588558,0.06070557443161512,135,397,63,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1534954407294833,0.40601503759398494,0.08952380952380952,753,753,133,525,54,47
hard,random_error_oracle,1,83,3,658,198,460,0.8999505928853754,0.783610870280128,0.8161094224924013,0.7121212121212122,0.8608695652173913,0.12078600606420777,0.08353335947796602,141,396,64,57,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1884498480243161,0.5112781954887218,0.10666666666666667,897,897,133,525,68,56
hard,random_error_oracle,1,83,4,658,198,460,0.9061813790074659,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11803557027815384,0.08135269056406184,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,83,5,658,198,460,0.9043368467281511,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11906667227796663,0.08701514654718458,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,83,6,658,198,460,0.9028162055335966,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11991755871682708,0.08693657277883937,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,83,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,84,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,84,1,658,198,460,0.86477821695213,0.7676553672316384,0.8115501519756839,0.6262626262626263,0.8913043478260869,0.1283939554682103,0.07464188951565331,124,410,50,74,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12006079027355623,0.3308270676691729,0.06666666666666667,468,468,133,525,44,35
hard,random_error_oracle,1,84,2,658,198,460,0.8855950812472553,0.7658773168675622,0.8024316109422492,0.6767676767676768,0.8565217391304348,0.12769822405769946,0.055973385930016877,134,394,66,64,0.5,1.0,1.1443768996960486,1.1443768996960486,0.15045592705167174,0.38345864661654133,0.09142857142857143,753,753,133,525,51,48
hard,random_error_oracle,1,84,3,658,198,460,0.8995223978919631,0.7853748217477214,0.8161094224924013,0.7272727272727273,0.8543478260869565,0.12178008496085645,0.07727522358296021,144,393,67,54,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1945288753799392,0.5263157894736842,0.11047619047619048,897,897,133,525,70,58
hard,random_error_oracle,1,84,4,658,198,460,0.9059617918313569,0.7945189253217035,0.8237082066869301,0.7424242424242424,0.8586956521739131,0.118047348896607,0.08444290950183828,147,395,65,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20820668693009117,0.5789473684210527,0.11428571428571428,950,950,133,525,77,60
hard,random_error_oracle,1,84,5,658,198,460,0.9055665349143609,0.7935694577397376,0.8221884498480243,0.7474747474747475,0.8543478260869565,0.11831138961465662,0.08882409085015158,148,393,67,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2127659574468085,0.5864661654135338,0.1180952380952381,963,963,133,525,78,62
hard,random_error_oracle,1,84,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,84,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,85,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,85,1,658,198,460,0.8529040404040406,0.7714028613085475,0.8145896656534954,0.6313131313131313,0.8934782608695652,0.1346164562331452,0.05573841082165956,125,411,49,73,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10790273556231003,0.3082706766917293,0.05714285714285714,468,468,133,525,41,30
hard,random_error_oracle,1,85,2,658,198,460,0.884744180939833,0.7686603164220596,0.8039513677811551,0.6868686868686869,0.8543478260869565,0.1275440971348667,0.06337076129840728,136,393,67,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1519756838905775,0.39097744360902253,0.09142857142857143,753,753,133,525,52,48
hard,random_error_oracle,1,85,3,658,198,460,0.9022068511198945,0.783610870280128,0.8161094224924013,0.7121212121212122,0.8608695652173913,0.12033863324951317,0.08661153729973209,141,396,64,57,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19756838905775076,0.5338345864661654,0.11238095238095239,897,897,133,525,71,59
hard,random_error_oracle,1,85,4,658,198,460,0.9052591128678085,0.7950640089354756,0.8237082066869301,0.7474747474747475,0.8565217391304348,0.11845930285755225,0.08497564352500213,148,394,66,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5864661654135338,0.11619047619047619,950,950,133,525,78,61
hard,random_error_oracle,1,85,5,658,198,460,0.9036671058410188,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.1195075267931554,0.08555784414772832,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,85,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,85,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,86,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,86,1,658,198,460,0.8832949055775143,0.7877659574468086,0.8267477203647416,0.6616161616161617,0.8978260869565218,0.12315844139804971,0.048261181117837705,131,413,47,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11094224924012158,0.3458646616541353,0.05142857142857143,468,468,133,525,46,27
hard,random_error_oracle,1,86,2,658,198,460,0.8843050065876153,0.7650736546611614,0.8009118541033434,0.6818181818181818,0.8521739130434782,0.1276054419413244,0.0704073791360696,135,392,68,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1702127659574468,0.42857142857142855,0.10476190476190476,753,753,133,525,57,55
hard,random_error_oracle,1,86,3,658,198,460,0.9025197628458498,0.7904141832944631,0.8206686930091185,0.7323232323232324,0.8586956521739131,0.12002000223125132,0.07904966843833953,145,395,65,53,0.5,1.0,1.3632218844984803,1.3632218844984803,0.196048632218845,0.5413533834586466,0.10857142857142857,897,897,133,525,72,57
hard,random_error_oracle,1,86,4,658,198,460,0.9043862538427755,0.7950640089354756,0.8237082066869301,0.7474747474747475,0.8565217391304348,0.11929040279803847,0.08170753205153077,148,394,66,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21428571428571427,0.5939849624060151,0.1180952380952381,950,950,133,525,79,62
hard,random_error_oracle,1,86,5,658,198,460,0.9044356609574,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11901509606851311,0.08600740660394263,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,86,6,658,198,460,0.9030742204655247,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196958841894916,0.08947480524571556,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,86,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,87,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,87,1,658,198,460,0.8773331137461572,0.7780026990553306,0.817629179331307,0.6565656565656566,0.8869565217391304,0.12543022147228097,0.060290407800037214,130,408,52,68,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11398176291793313,0.3308270676691729,0.05904761904761905,468,468,133,525,44,31
hard,random_error_oracle,1,87,2,658,198,460,0.9022891963109355,0.7851007544335217,0.817629179331307,0.7121212121212122,0.8630434782608696,0.11954875087266663,0.07208148988464452,141,397,63,57,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16869300911854104,0.46616541353383456,0.09333333333333334,753,753,133,525,62,49
hard,random_error_oracle,1,87,3,658,198,460,0.9001756697408871,0.7833095793383432,0.8145896656534954,0.7222222222222222,0.8543478260869565,0.12103456238114499,0.08412725906778955,143,393,67,55,0.5,1.0,1.3632218844984803,1.3632218844984803,0.20516717325227962,0.5488721804511278,0.1180952380952381,897,897,133,525,73,62
hard,random_error_oracle,1,87,4,658,198,460,0.9028491436100132,0.7915306297791906,0.8206686930091185,0.7424242424242424,0.8543478260869565,0.11994102040842165,0.08161117943976903,147,393,67,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5789473684210527,0.1180952380952381,950,950,133,525,77,62
hard,random_error_oracle,1,87,5,658,198,460,0.9033596837944663,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11969271588818359,0.08701686504443287,147,392,68,51,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21580547112462006,0.5864661654135338,0.1219047619047619,963,963,133,525,78,64
hard,random_error_oracle,1,87,6,658,198,460,0.9028162055335966,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11991755871682708,0.08693657277883937,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,87,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,88,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,88,1,658,198,460,0.8593544137022399,0.7713748188574673,0.8130699088145896,0.6414141414141414,0.8869565217391304,0.13153048714195914,0.054615623114472815,127,408,52,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.09422492401215805,0.2706766917293233,0.049523809523809526,468,468,133,525,36,26
hard,random_error_oracle,1,88,2,658,198,460,0.8829765041721563,0.760204081632653,0.7993920972644377,0.6565656565656566,0.8608695652173913,0.12772321732761832,0.06110451131022444,130,396,64,68,0.5,1.0,1.1443768996960486,1.1443768996960486,0.14437689969604864,0.3609022556390977,0.08952380952380952,753,753,133,525,48,47
hard,random_error_oracle,1,88,3,658,198,460,0.8983476064997803,0.7827207275483138,0.8145896656534954,0.7171717171717171,0.8565217391304348,0.12191646586548201,0.0814417968910488,142,394,66,56,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19300911854103345,0.518796992481203,0.11047619047619048,897,897,133,525,69,58
hard,random_error_oracle,1,88,4,658,198,460,0.9060935441370223,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11802296373839292,0.0829542688158536,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,88,5,658,198,460,0.9034694773825208,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11955498749479136,0.0856552834860105,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,88,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,88,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,89,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,89,1,658,198,460,0.8654534475186649,0.7788097840978748,0.8191489361702128,0.6515151515151515,0.8913043478260869,0.12941626897838326,0.06495805406171631,129,410,50,69,0.5,1.0,0.7112462006079028,0.7112462006079028,0.1094224924012158,0.3233082706766917,0.05523809523809524,468,468,133,525,43,29
hard,random_error_oracle,1,89,2,658,198,460,0.8906455862977601,0.7775285531686802,0.8130699088145896,0.6868686868686869,0.8673913043478261,0.12359887428098944,0.06736849586904689,136,399,61,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16109422492401215,0.43609022556390975,0.09142857142857143,753,753,133,525,58,48
hard,random_error_oracle,1,89,3,658,198,460,0.9020970575318401,0.7853748217477214,0.8161094224924013,0.7272727272727273,0.8543478260869565,0.11989887643733088,0.08167818698765174,144,393,67,54,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1945288753799392,0.5263157894736842,0.11047619047619048,897,897,133,525,70,58
hard,random_error_oracle,1,89,4,658,198,460,0.9059672815107598,0.7965614119987633,0.8252279635258358,0.7474747474747475,0.8586956521739131,0.11826752271626978,0.08404203204264639,148,395,65,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5864661654135338,0.11428571428571428,950,950,133,525,78,60
hard,random_error_oracle,1,89,5,658,198,460,0.9040349143610011,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11919591966734851,0.08909033727030911,147,392,68,51,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21580547112462006,0.5864661654135338,0.1219047619047619,963,963,133,525,78,64
hard,random_error_oracle,1,89,6,658,198,460,0.903425559947299,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11947267139077097,0.08721972865766618,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
